Integer Column,Float Column,String Column,Bool Column,Datetime Column,Timedelta Column,Option Column,Complex Column
69,95.60127100406166,string76,True,2024-01-29 05:36:23.472204,1d 15h 22m 29s,option1,182.0+29.0i
27,32.338470792681576,string10,False,2023-12-30 05:36:23.472211,0d 14h 6m 15s,option1,152.0+5.0i
97,82.8537217665385,string10,False,2024-02-22 05:36:23.472218,5d 18h 3m 53s,option1,126.0+88.0i
52,11.295092959152077,string91,True,2024-01-12 05:36:23.472225,3d 23h 58m 11s,option2,104.0+18.0i
74,63.76418364773094,string77,True,2024-02-03 05:36:23.472233,6d 0h 36m 24s,option2,63.0+9.0i
54,75.35219765395696,string65,False,2023-12-31 05:36:23.472241,4d 9h 34m 2s,option2,194.0+96.0i
70,16.441814875411197,string29,False,2023-12-11 05:36:23.472248,8d 3h 42m 4s,option2,144.0+82.0i
34,43.1742363792865,string78,True,2024-01-01 05:36:23.472255,3d 4h 2m 12s,option2,70.0+8.0i
8,89.37800926064918,string88,False,2024-03-01 05:36:23.472263,9d 1h 47m 48s,option1,110.0+67.0i
95,11.254267881388847,string59,False,2024-01-20 05:36:23.472270,3d 3h 9m 47s,option3,156.0+99.0i
73,2.79153946194604,string49,False,2024-03-12 05:36:23.472277,4d 11h 40m 26s,option2,199.0+25.0i
85,59.46795252574544,string28,False,2023-12-11 05:36:23.472284,9d 9h 28m 25s,option3,101.0+13.0i
8,44.11762251256241,string26,True,2023-12-13 05:36:23.472291,4d 15h 33m 53s,option1,182.0+14.0i
68,80.07023563950636,string85,True,2024-03-09 05:36:23.472298,4d 21h 56m 55s,option3,94.0+30.0i
86,92.42209828220656,string77,False,2024-02-13 05:36:23.472306,0d 6h 1m 1s,option1,75.0+41.0i
92,30.616210809837796,string25,False,2024-01-23 05:36:23.472313,9d 20h 37m 42s,option3,28.0+31.0i
68,39.45200759974142,string6,True,2024-01-13 05:36:23.472320,1d 5h 14m 9s,option3,99.0+25.0i
85,49.14093654660217,string35,True,2024-02-14 05:36:23.472328,5d 3h 30m 23s,option1,195.0+59.0i
72,59.22699458309463,string77,False,2023-12-13 05:36:23.472335,1d 10h 47m 55s,option1,138.0+64.0i
84,98.40152913848006,string60,False,2024-03-15 05:36:23.472342,0d 6h 6m 21s,option2,7.0+6.0i
96,70.0356948321751,string44,False,2024-02-19 05:36:23.472350,3d 11h 27m 16s,option1,172.0+7.0i
1,39.56530222721131,string80,True,2023-12-28 05:36:23.472474,6d 4h 7m 14s,option2,120.0+59.0i
6,27.113000958595748,string60,True,2023-12-21 05:36:23.472481,5d 4h 31m 8s,option2,34.0+11.0i
92,94.51794612379028,string22,False,2024-01-11 05:36:23.472489,3d 7h 23m 58s,option1,143.0+89.0i
31,14.419294877742132,string13,True,2024-01-06 05:36:23.472496,8d 3h 43m 17s,option3,138.0+23.0i
74,72.30631939797105,string99,False,2024-02-01 05:36:23.472503,8d 21h 27m 36s,option2,169.0+3.0i
84,92.61410750395163,string6,True,2024-02-26 05:36:23.472510,4d 17h 33m 40s,option2,36.0+41.0i
8,66.80189306690943,string21,False,2024-01-13 05:36:23.472517,8d 19h 31m 50s,option2,75.0+33.0i
22,42.882389576445995,string32,False,2024-03-10 05:36:23.472525,6d 3h 44m 0s,option1,180.0+23.0i
93,20.700103052622914,string99,False,2023-12-19 05:36:23.472533,0d 5h 40m 7s,option1,150.0+57.0i
9,37.3800569029408,string24,True,2024-02-22 05:36:23.472540,5d 15h 45m 24s,option3,171.0+74.0i
44,70.98030913259208,string20,False,2024-01-12 05:36:23.472547,0d 1h 34m 32s,option2,115.0+81.0i
47,65.30388819335438,string86,False,2024-01-15 05:36:23.472554,8d 2h 56m 31s,option3,172.0+88.0i
1,92.86964049323743,string48,False,2023-12-14 05:36:23.472561,0d 6h 10m 22s,option1,118.0+92.0i
52,86.81923045227812,string7,True,2024-02-12 05:36:23.472569,6d 14h 35m 52s,option2,55.0+88.0i
39,81.79892447437047,string69,True,2023-12-16 05:36:23.472576,3d 10h 48m 51s,option1,127.0+58.0i
90,91.23363665972546,string74,False,2023-12-10 05:36:23.472583,6d 10h 58m 22s,option2,79.0+47.0i
75,28.35737812096789,string25,True,2024-02-25 05:36:23.472590,6d 5h 57m 16s,option1,33.0+10.0i
99,37.5828304738253,string48,True,2023-12-21 05:36:23.472597,1d 20h 39m 34s,option1,23.0+56.0i
88,38.60949647481572,string33,False,2024-02-29 05:36:23.472604,6d 0h 33m 49s,option3,101.0+48.0i
97,56.48460828226825,string75,False,2024-01-08 05:36:23.472611,0d 17h 31m 21s,option3,31.0+9.0i
84,67.15360472473432,string91,False,2024-03-14 05:36:23.472619,0d 22h 17m 0s,option1,111.0+13.0i
27,29.38495162099904,string92,True,2023-12-19 05:36:23.472626,5d 13h 54m 47s,option2,169.0+37.0i
79,2.926784263620734,string17,False,2024-02-25 05:36:23.472633,8d 22h 48m 41s,option3,36.0+7.0i
33,40.52301598213302,string99,True,2024-01-18 05:36:23.472640,1d 23h 21m 37s,option2,176.0+26.0i
71,31.544267995885647,string23,False,2024-03-11 05:36:23.472648,0d 16h 17m 26s,option1,179.0+6.0i
98,94.27628718278675,string29,False,2024-01-16 05:36:23.472656,5d 11h 22m 4s,option3,168.0+42.0i
45,88.93823901386031,string29,True,2023-12-25 05:36:23.472663,8d 9h 21m 43s,option1,61.0+64.0i
60,86.17075715599854,string79,True,2024-02-24 05:36:23.472670,5d 15h 33m 50s,option2,172.0+26.0i
58,65.64697633357906,string90,False,2024-02-23 05:36:23.472677,8d 5h 6m 55s,option3,178.0+98.0i
51,35.08462730519495,string6,False,2023-12-23 05:36:23.472685,2d 20h 54m 0s,option3,59.0+78.0i
46,55.336077472531166,string67,False,2024-01-01 05:36:23.472692,3d 3h 22m 19s,option2,116.0+53.0i
5,81.7072790309209,string36,False,2024-02-24 05:36:23.472699,9d 1h 30m 55s,option1,46.0+8.0i
58,10.762426503558293,string76,True,2024-01-17 05:36:23.472707,3d 12h 51m 51s,option2,148.0+52.0i
94,80.30641314527517,string52,False,2024-03-07 05:36:23.472714,9d 17h 17m 16s,option1,180.0+35.0i
92,5.076799341484045,string78,False,2023-12-30 05:36:23.472721,6d 15h 57m 40s,option1,96.0+27.0i
18,81.82568209022122,string57,True,2024-01-20 05:36:23.472729,8d 17h 24m 20s,option2,182.0+69.0i
36,80.94881661182748,string96,True,2024-02-05 05:36:23.472736,3d 4h 56m 9s,option1,58.0+90.0i
67,6.049723574046825,string95,False,2024-01-08 05:36:23.472743,3d 9h 9m 16s,option3,115.0+90.0i
21,63.08891043472397,string6,True,2024-02-07 05:36:23.472750,7d 13h 33m 48s,option3,149.0+65.0i
46,50.74285435697682,string30,True,2024-01-03 05:36:23.472757,8d 1h 47m 53s,option3,184.0+11.0i
58,17.812130813999755,string92,True,2024-01-16 05:36:23.472764,3d 12h 9m 41s,option3,159.0+76.0i
80,15.689514830060189,string54,False,2023-12-18 05:36:23.472772,0d 3h 5m 37s,option3,121.0+29.0i
37,77.5526534806353,string66,False,2024-02-20 05:36:23.472779,1d 3h 5m 26s,option3,141.0+51.0i
63,57.20158213484756,string62,False,2023-12-25 05:36:23.472786,1d 0h 59m 46s,option3,9.0+6.0i
5,98.31691435673672,string27,True,2024-01-31 05:36:23.472793,3d 11h 45m 4s,option3,70.0+38.0i
78,98.24252995154606,string29,False,2024-03-01 05:36:23.472800,5d 9h 25m 25s,option1,48.0+65.0i
31,99.27403235296237,string40,True,2024-03-16 05:36:23.472807,6d 21h 3m 44s,option3,112.0+20.0i
88,12.742936318210823,string98,False,2023-12-25 05:36:23.472814,9d 12h 49m 41s,option3,180.0+27.0i
99,93.88735755943226,string48,False,2023-12-30 05:36:23.472822,2d 10h 59m 26s,option1,142.0+25.0i
36,25.212391293035715,string33,False,2024-03-08 05:36:23.472829,4d 0h 12m 17s,option1,107.0+19.0i
74,46.36301371610259,string5,True,2024-01-14 05:36:23.472836,9d 5h 2m 1s,option1,74.0+61.0i
91,75.98324902635086,string55,True,2024-01-14 05:36:23.472843,8d 3h 19m 39s,option1,141.0+28.0i
56,21.158472275645966,string1,False,2024-01-17 05:36:23.472850,4d 5h 54m 11s,option1,9.0+55.0i
27,57.06484894987866,string12,False,2024-02-11 05:36:23.472857,2d 23h 34m 54s,option1,120.0+99.0i
23,19.395858074373574,string52,False,2024-03-09 05:36:23.472864,9d 18h 42m 43s,option2,68.0+7.0i
77,11.368874561448036,string69,True,2023-12-18 05:36:23.472872,0d 9h 52m 27s,option2,82.0+74.0i
80,12.539302630530255,string27,True,2024-01-21 05:36:23.472880,7d 1h 54m 19s,option1,18.0+85.0i
99,36.40626444997366,string16,False,2024-02-01 05:36:23.472887,6d 16h 49m 37s,option1,106.0+72.0i
91,1.460828846881165,string93,False,2023-12-31 05:36:23.472899,7d 4h 43m 31s,option3,15.0+86.0i
52,43.060538198967265,string17,False,2024-01-16 05:36:23.472906,1d 2h 36m 42s,option3,50.0+4.0i
47,66.75551340303376,string71,False,2023-12-19 05:36:23.472913,1d 8h 0m 3s,option1,94.0+23.0i
81,40.76713031539489,string96,False,2024-02-02 05:36:23.472920,2d 2h 45m 17s,option3,16.0+98.0i
62,9.493665451463677,string3,True,2024-01-25 05:36:23.472928,4d 7h 41m 23s,option3,102.0+82.0i
61,7.206197340340414,string18,False,2024-03-03 05:36:23.472935,6d 22h 51m 56s,option1,79.0+4.0i
48,28.53353476372131,string66,True,2024-03-04 05:36:23.472942,0d 20h 36m 32s,option3,58.0+17.0i
1,17.761956363816477,string33,True,2024-01-19 05:36:23.472949,4d 18h 50m 35s,option2,197.0+52.0i
11,96.54440234857897,string98,False,2024-03-11 05:36:23.472956,9d 15h 24m 22s,option2,113.0+96.0i
76,15.971792272434415,string39,False,2024-01-05 05:36:23.472980,2d 23h 33m 53s,option3,25.0+13.0i
14,80.74078130309466,string69,False,2024-01-26 05:36:23.472988,4d 8h 41m 47s,option2,24.0+54.0i
72,59.024686232373334,string95,False,2024-03-03 05:36:23.472995,8d 15h 19m 14s,option1,142.0+45.0i
95,57.35940507844514,string5,False,2024-02-18 05:36:23.473002,6d 5h 35m 11s,option1,151.0+56.0i
7,51.69599087645467,string80,True,2024-02-17 05:36:23.473010,6d 3h 42m 31s,option1,88.0+88.0i
46,97.20454453528116,string22,True,2023-12-13 05:36:23.473017,1d 9h 14m 40s,option1,87.0+83.0i
31,37.020632734072144,string11,False,2023-12-14 05:36:23.473024,2d 3h 37m 31s,option2,25.0+77.0i
16,79.00365934443374,string17,True,2024-03-09 05:36:23.473031,7d 2h 46m 31s,option1,128.0+12.0i
42,55.974116639229,string3,True,2024-01-11 05:36:23.473039,3d 19h 57m 37s,option3,142.0+1.0i
39,40.16773309494689,string47,False,2024-01-21 05:36:23.473046,7d 12h 46m 16s,option1,64.0+16.0i
54,95.5911273972723,string62,True,2023-12-29 05:36:23.473053,1d 23h 30m 27s,option2,63.0+90.0i
44,60.23328096710402,string47,True,2024-01-21 05:36:23.473060,8d 6h 3m 22s,option3,162.0+91.0i
83,12.772777272455343,string33,True,2024-01-21 05:36:23.473067,1d 14h 27m 0s,option3,108.0+12.0i
8,42.3363808986888,string24,True,2023-12-16 05:36:23.473074,9d 3h 14m 32s,option3,94.0+56.0i
93,78.37659104047916,string62,False,2023-12-10 05:36:23.473081,4d 13h 14m 19s,option2,22.0+89.0i
66,69.68095530068216,string2,False,2024-02-09 05:36:23.473088,3d 22h 59m 17s,option3,34.0+10.0i
42,91.71769265382085,string37,False,2024-02-04 05:36:23.473095,6d 15h 33m 13s,option1,174.0+36.0i
67,26.678361030010503,string90,False,2023-12-20 05:36:23.473103,6d 11h 0m 57s,option1,99.0+38.0i
93,76.06117791902855,string9,False,2024-03-12 05:36:23.473111,6d 14h 14m 36s,option2,107.0+62.0i
79,46.52764553205757,string48,True,2024-03-03 05:36:23.473118,8d 5h 10m 3s,option2,118.0+67.0i
92,57.78736494971473,string92,False,2024-01-21 05:36:23.473125,4d 20h 52m 30s,option1,39.0+47.0i
32,95.54962141962201,string1,True,2023-12-10 05:36:23.473132,5d 11h 13m 12s,option1,130.0+94.0i
94,97.94934567892857,string36,True,2024-03-06 05:36:23.473139,7d 5h 57m 10s,option3,59.0+96.0i
51,86.29750542863079,string27,False,2024-03-01 05:36:23.473146,3d 2h 58m 1s,option1,69.0+47.0i
47,36.55061168529933,string63,False,2024-02-15 05:36:23.473153,0d 7h 17m 52s,option1,90.0+42.0i
94,88.88238273700466,string53,False,2024-01-01 05:36:23.473160,4d 16h 7m 18s,option1,121.0+8.0i
34,64.22230858649988,string23,False,2024-01-19 05:36:23.473167,5d 22h 30m 4s,option3,68.0+40.0i
13,43.5696812666006,string32,False,2024-01-18 05:36:23.473175,3d 17h 48m 9s,option3,136.0+21.0i
97,4.5385255675478895,string2,True,2024-01-13 05:36:23.473182,9d 2h 38m 55s,option2,89.0+25.0i
81,77.24268429496664,string94,True,2024-01-16 05:36:23.473189,0d 17h 8m 55s,option3,34.0+51.0i
67,50.70845249168719,string4,True,2023-12-10 05:36:23.473196,8d 4h 55m 9s,option1,124.0+74.0i
73,78.83266144704102,string4,False,2024-01-13 05:36:23.473204,6d 8h 56m 17s,option2,29.0+79.0i
11,75.05425713498371,string99,True,2024-01-20 05:36:23.473211,9d 1h 36m 0s,option1,159.0+46.0i
91,79.56316943678684,string37,False,2024-03-01 05:36:23.473218,9d 14h 54m 27s,option1,157.0+64.0i
28,30.76446471097992,string43,True,2024-03-13 05:36:23.473225,2d 5h 7m 50s,option1,62.0+71.0i
57,80.27906130769547,string21,False,2024-03-14 05:36:23.473232,2d 15h 29m 38s,option1,169.0+71.0i
66,55.33578651815056,string6,True,2024-03-12 05:36:23.473239,0d 18h 3m 49s,option2,114.0+25.0i
65,47.85929384446518,string89,False,2023-12-14 05:36:23.473246,5d 5h 26m 34s,option2,50.0+56.0i
70,67.83746546825493,string84,False,2024-01-27 05:36:23.473254,1d 21h 42m 34s,option3,16.0+12.0i
89,3.1145096108964823,string55,True,2024-02-04 05:36:23.473261,2d 1h 0m 43s,option3,47.0+25.0i
35,11.129364772871828,string4,True,2023-12-24 05:36:23.473268,9d 11h 54m 7s,option1,83.0+89.0i
80,29.92555915158468,string84,False,2024-01-29 05:36:23.473276,3d 17h 40m 8s,option2,88.0+99.0i
4,98.31602088582612,string24,True,2024-02-01 05:36:23.473283,5d 0h 1m 41s,option2,6.0+79.0i
61,14.834832107630543,string49,True,2024-03-02 05:36:23.473290,4d 14h 17m 28s,option1,32.0+58.0i
38,33.729033775161824,string95,True,2023-12-16 05:36:23.473298,1d 4h 0m 45s,option1,40.0+55.0i
44,6.054253404500438,string31,True,2023-12-17 05:36:23.473305,3d 7h 26m 6s,option3,82.0+63.0i
84,33.7956191489799,string90,False,2024-01-22 05:36:23.473312,3d 4h 1m 12s,option1,99.0+41.0i
89,32.71230236457233,string8,True,2024-01-18 05:36:23.473320,3d 8h 33m 33s,option2,129.0+20.0i
71,94.7339099235077,string43,False,2024-01-22 05:36:23.473327,7d 22h 25m 29s,option3,103.0+28.0i
21,84.67025461257631,string13,True,2024-02-13 05:36:23.473335,8d 3h 42m 27s,option3,93.0+6.0i
7,38.89365770503438,string5,False,2024-03-06 05:36:23.473342,8d 20h 44m 13s,option2,154.0+68.0i
29,3.4521367458856185,string28,True,2023-12-17 05:36:23.473349,8d 2h 48m 25s,option3,7.0+21.0i
7,83.27208028554244,string77,True,2024-02-12 05:36:23.473356,5d 23h 31m 15s,option3,11.0+2.0i
67,66.39308153730947,string75,False,2023-12-20 05:36:23.473363,6d 1h 11m 38s,option2,40.0+22.0i
93,16.084083881479664,string44,True,2024-03-04 05:36:23.473370,6d 17h 28m 43s,option3,166.0+12.0i
93,99.61105583000854,string54,True,2024-03-10 05:36:23.473377,4d 12h 36m 8s,option3,183.0+26.0i
70,10.923110304988182,string11,False,2024-02-22 05:36:23.473385,5d 19h 47m 51s,option2,69.0+1.0i
74,86.84433961777262,string44,False,2024-01-12 05:36:23.473391,2d 20h 24m 44s,option1,102.0+93.0i
55,30.13235024883921,string7,False,2023-12-26 05:36:23.473399,3d 1h 38m 28s,option2,10.0+82.0i
78,44.09999316619054,string72,False,2024-02-06 05:36:23.473406,0d 19h 36m 15s,option3,191.0+16.0i
22,79.75019615085515,string1,False,2024-01-22 05:36:23.473413,5d 22h 38m 10s,option3,54.0+52.0i
32,68.07332724340702,string52,False,2024-01-12 05:36:23.473420,9d 22h 51m 58s,option2,118.0+40.0i
82,93.84857306995987,string35,True,2024-02-19 05:36:23.473427,3d 21h 41m 58s,option2,81.0+25.0i
36,62.492892220577936,string97,True,2024-03-02 05:36:23.473434,9d 13h 9m 29s,option2,167.0+44.0i
9,10.683205986426222,string24,True,2024-03-02 05:36:23.473441,1d 21h 55m 19s,option2,18.0+45.0i
26,88.55167596095308,string65,True,2024-02-05 05:36:23.473449,0d 2h 58m 30s,option2,182.0+21.0i
22,77.14639697387052,string72,True,2023-12-31 05:36:23.473456,5d 4h 26m 40s,option3,10.0+32.0i
46,71.47517463843889,string31,True,2024-03-11 05:36:23.473463,0d 17h 58m 31s,option2,136.0+91.0i
87,6.319621188019801,string19,True,2023-12-12 05:36:23.473470,7d 0h 17m 7s,option1,56.0+87.0i
17,40.226051721512654,string33,False,2023-12-16 05:36:23.473477,7d 22h 53m 16s,option2,5.0+19.0i
26,17.576146126494383,string3,True,2024-01-21 05:36:23.473484,6d 2h 25m 18s,option1,84.0+46.0i
38,82.36848693237903,string39,False,2024-01-25 05:36:23.473491,9d 18h 20m 57s,option3,139.0+96.0i
2,70.35233365896842,string13,True,2024-03-11 05:36:23.473498,5d 10h 38m 21s,option2,135.0+7.0i
6,88.42468213459439,string65,False,2023-12-30 05:36:23.473506,2d 5h 21m 54s,option2,108.0+48.0i
71,96.69093558549223,string73,True,2024-02-15 05:36:23.473513,6d 11h 26m 17s,option1,147.0+16.0i
13,77.70001380505737,string4,True,2024-03-11 05:36:23.473520,8d 17h 21m 51s,option2,6.0+8.0i
91,99.42907523885545,string14,True,2024-02-13 05:36:23.473527,2d 15h 58m 48s,option1,141.0+60.0i
75,61.86221872828558,string91,False,2024-01-19 05:36:23.473534,0d 9h 29m 25s,option1,177.0+20.0i
55,4.675830785253334,string4,True,2024-01-31 05:36:23.473541,3d 0h 12m 49s,option2,104.0+33.0i
79,2.410899999879292,string71,True,2024-02-20 05:36:23.473548,5d 6h 44m 17s,option2,54.0+69.0i
63,34.86828364517508,string7,False,2024-01-26 05:36:23.473557,4d 22h 14m 36s,option1,179.0+43.0i
73,82.52370018768617,string21,True,2024-02-14 05:36:23.473564,1d 16h 15m 31s,option2,62.0+54.0i
72,86.74733592614837,string59,True,2024-01-17 05:36:23.473571,1d 0h 15m 2s,option1,181.0+3.0i
46,96.1204403534451,string3,True,2024-01-31 05:36:23.473579,7d 13h 58m 34s,option3,24.0+13.0i
6,7.447025386333021,string86,True,2023-12-13 05:36:23.473586,2d 3h 33m 54s,option1,109.0+33.0i
48,5.412539987778745,string48,True,2024-03-10 05:36:23.473593,4d 3h 59m 19s,option3,106.0+97.0i
60,91.41507604033633,string53,False,2024-01-28 05:36:23.473600,4d 11h 50m 37s,option1,196.0+22.0i
43,31.199623137923297,string59,True,2024-02-07 05:36:23.473608,6d 10h 49m 28s,option3,156.0+91.0i
68,56.240752660353635,string83,True,2024-01-12 05:36:23.473615,4d 0h 43m 6s,option1,62.0+4.0i
11,98.26204341707027,string81,True,2024-03-12 05:36:23.473622,0d 5h 56m 56s,option3,119.0+43.0i
58,40.64440493885641,string58,True,2024-02-19 05:36:23.473629,2d 20h 9m 27s,option1,54.0+98.0i
92,66.92126843267415,string44,False,2024-02-08 05:36:23.473637,2d 5h 56m 24s,option3,151.0+45.0i
90,40.68707679956654,string34,False,2024-02-01 05:36:23.473644,4d 22h 33m 36s,option2,149.0+8.0i
4,77.05127178181519,string70,False,2024-02-23 05:36:23.473651,4d 6h 10m 42s,option3,29.0+75.0i
79,53.243757831713715,string94,True,2024-03-05 05:36:23.473658,3d 2h 58m 12s,option3,82.0+13.0i
83,24.51479066064862,string80,False,2024-03-08 05:36:23.473665,5d 6h 31m 12s,option3,159.0+47.0i
70,27.859304024588155,string90,False,2024-02-17 05:36:23.473672,2d 19h 23m 24s,option1,39.0+66.0i
59,26.547862041302317,string25,True,2024-02-17 05:36:23.473679,1d 11h 54m 40s,option2,190.0+68.0i
5,53.69971249759752,string61,True,2024-03-04 05:36:23.473687,5d 4h 34m 17s,option2,39.0+32.0i
18,70.61571258555077,string65,False,2023-12-21 05:36:23.473694,4d 8h 7m 2s,option1,92.0+60.0i
70,94.97871010427107,string62,True,2024-02-22 05:36:23.473702,5d 2h 33m 43s,option3,151.0+17.0i
64,69.71465013321502,string78,False,2024-03-08 05:36:23.473709,4d 12h 2m 14s,option1,117.0+42.0i
95,78.33809155227668,string13,False,2024-01-09 05:36:23.473716,1d 19h 10m 12s,option3,114.0+98.0i
25,17.723685470592,string71,False,2024-02-09 05:36:23.473723,7d 16h 53m 54s,option2,36.0+77.0i
4,38.03219987572524,string50,False,2024-01-21 05:36:23.473730,3d 14h 42m 49s,option2,121.0+33.0i
70,41.96424176596834,string4,True,2024-01-02 05:36:23.473737,5d 4h 5m 40s,option1,70.0+38.0i
41,68.95164277004683,string33,True,2023-12-22 05:36:23.473744,1d 12h 16m 7s,option1,146.0+73.0i
37,30.293305661310484,string50,True,2024-01-17 05:36:23.473751,4d 19h 2m 32s,option1,127.0+54.0i
59,31.025900220546944,string14,True,2024-02-22 05:36:23.473758,3d 18h 51m 47s,option1,84.0+58.0i
50,36.23302630944595,string76,False,2024-01-25 05:36:23.473766,9d 17h 2m 54s,option3,126.0+9.0i
56,81.21990607277999,string18,False,2024-01-24 05:36:23.473773,9d 10h 6m 21s,option1,142.0+54.0i
25,58.18141891429152,string69,False,2023-12-10 05:36:23.473780,1d 13h 7m 21s,option3,9.0+99.0i
34,8.452450703440713,string88,False,2024-01-31 05:36:23.473787,9d 15h 25m 18s,option1,174.0+70.0i
19,8.746363869356411,string48,False,2024-02-13 05:36:23.473794,6d 7h 14m 4s,option3,146.0+19.0i
98,37.757407483967434,string75,False,2024-03-04 05:36:23.473802,1d 19h 9m 27s,option3,66.0+7.0i
79,76.89251401000968,string39,True,2023-12-11 05:36:23.473815,4d 2h 13m 54s,option1,121.0+12.0i
8,69.17965922138937,string49,False,2024-01-06 05:36:23.473823,0d 15h 58m 50s,option1,170.0+77.0i
54,71.09025311046747,string37,False,2024-03-05 05:36:23.473830,5d 5h 12m 42s,option2,137.0+94.0i
47,76.9537965393556,string94,True,2024-01-04 05:36:23.473837,5d 5h 52m 48s,option1,91.0+63.0i
34,29.42811857574661,string26,True,2024-01-31 05:36:23.473844,7d 20h 19m 34s,option1,20.0+8.0i
82,55.27737191226671,string36,False,2024-02-17 05:36:23.473852,7d 11h 18m 17s,option3,189.0+82.0i
30,54.79191139136019,string72,True,2024-03-05 05:36:23.473860,0d 14h 54m 4s,option3,80.0+71.0i
13,74.22361761681498,string65,False,2024-01-22 05:36:23.473867,0d 10h 56m 25s,option1,98.0+35.0i
47,95.73018634145899,string65,True,2024-01-29 05:36:23.473874,1d 14h 34m 17s,option3,41.0+2.0i
33,28.521004534751125,string9,True,2024-02-11 05:36:23.473881,7d 11h 0m 49s,option2,79.0+25.0i
35,79.53488560294777,string68,True,2024-02-12 05:36:23.473888,8d 20h 1m 37s,option3,100.0+70.0i
88,66.33708430380298,string7,True,2024-01-19 05:36:23.473895,4d 9h 24m 8s,option3,64.0+30.0i
26,58.443549215482555,string8,True,2024-01-17 05:36:23.473902,9d 18h 35m 46s,option2,65.0+72.0i
47,77.71309815539279,string52,True,2024-03-16 05:36:23.473909,2d 13h 1m 54s,option2,187.0+48.0i
53,94.45921417638183,string78,True,2024-02-29 05:36:23.473917,8d 15h 24m 53s,option2,67.0+43.0i
65,4.632450369071886,string83,True,2024-02-03 05:36:23.473923,8d 17h 57m 39s,option1,85.0+95.0i
77,15.592610148808847,string18,True,2024-01-22 05:36:23.473930,4d 6h 36m 46s,option3,4.0+80.0i
74,75.87243591861046,string4,False,2024-03-08 05:36:23.473938,2d 16h 15m 7s,option2,84.0+78.0i
19,9.29534393809837,string9,False,2024-01-22 05:36:23.473945,1d 16h 29m 12s,option1,162.0+29.0i
5,52.09624637336821,string48,False,2024-03-01 05:36:23.473952,1d 1h 50m 29s,option2,190.0+23.0i
8,22.76621688751909,string44,True,2024-01-10 05:36:23.473959,1d 17h 5m 21s,option2,197.0+87.0i
4,28.155274680432395,string62,False,2024-02-05 05:36:23.473966,5d 23h 24m 41s,option2,130.0+49.0i
49,70.4822078114972,string4,True,2023-12-22 05:36:23.473974,6d 7h 43m 40s,option2,163.0+66.0i
77,3.9890845536024497,string45,True,2024-01-30 05:36:23.473981,7d 15h 21m 42s,option1,83.0+99.0i
38,87.45862336228846,string76,True,2023-12-24 05:36:23.473988,6d 8h 32m 9s,option1,48.0+19.0i
49,45.00341657987473,string50,True,2023-12-20 05:36:23.473996,8d 15h 45m 28s,option2,163.0+52.0i
83,50.73693609680301,string51,False,2023-12-11 05:36:23.474003,5d 11h 57m 19s,option2,38.0+70.0i
52,54.4647484056755,string11,True,2024-01-19 05:36:23.474010,9d 17h 50m 52s,option2,50.0+70.0i
50,64.90888516336989,string44,True,2023-12-24 05:36:23.474018,3d 14h 36m 31s,option3,197.0+49.0i
72,35.14080207565206,string80,False,2023-12-23 05:36:23.474025,6d 5h 29m 36s,option2,44.0+2.0i
91,11.009641565785643,string92,True,2024-02-10 05:36:23.474032,5d 13h 28m 16s,option2,11.0+20.0i
50,32.51951472995148,string63,False,2024-03-05 05:36:23.474039,5d 18h 49m 17s,option3,73.0+27.0i
30,17.64606968425921,string83,True,2024-02-20 05:36:23.474047,1d 23h 42m 50s,option3,50.0+99.0i
4,56.057184765596915,string63,True,2024-03-15 05:36:23.474054,9d 16h 21m 45s,option2,196.0+11.0i
75,32.484834465078265,string36,True,2024-02-24 05:36:23.474061,5d 15h 26m 46s,option3,120.0+3.0i
85,95.84865062135006,string86,True,2024-01-31 05:36:23.474068,2d 11h 26m 4s,option3,19.0+32.0i
66,96.60769352004779,string29,True,2023-12-25 05:36:23.474075,6d 13h 9m 6s,option3,36.0+93.0i
21,62.392462176255904,string60,False,2024-02-28 05:36:23.474082,3d 12h 5m 31s,option1,49.0+46.0i
81,62.13222949906131,string98,True,2024-02-12 05:36:23.474089,8d 18h 25m 28s,option3,103.0+6.0i
43,98.55247789214349,string90,False,2023-12-13 05:36:23.474096,3d 12h 15m 31s,option1,70.0+60.0i
29,88.84103197228342,string75,False,2024-01-10 05:36:23.474103,3d 11h 25m 18s,option1,39.0+96.0i
27,76.74192496665586,string2,False,2024-03-17 05:36:23.474110,0d 3h 26m 51s,option1,73.0+49.0i
88,32.04547056252742,string22,False,2024-02-19 05:36:23.474117,4d 11h 14m 5s,option1,199.0+79.0i
53,37.18836378368956,string26,False,2024-01-29 05:36:23.474124,0d 0h 46m 4s,option1,131.0+22.0i
49,20.92540981032568,string11,False,2023-12-22 05:36:23.474132,5d 20h 50m 47s,option3,194.0+20.0i
67,49.22766456482009,string42,True,2024-03-14 05:36:23.474139,7d 14h 55m 5s,option3,91.0+24.0i
10,99.04648369181838,string14,False,2023-12-12 05:36:23.474146,0d 3h 29m 33s,option3,110.0+72.0i
3,91.30294434814729,string52,True,2024-03-06 05:36:23.474153,0d 5h 18m 9s,option3,26.0+26.0i
90,12.716593967927437,string67,True,2023-12-20 05:36:23.474160,4d 16h 3m 48s,option3,137.0+58.0i
91,3.493838639760109,string83,True,2024-02-18 05:36:23.474167,5d 8h 9m 17s,option3,90.0+96.0i
